scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S211_Ribosomal_S2_166050	100.0	Bacteria	Bacillota_A	Clostridia	None	None	None	None	0.0	0.0	2.1354166666666665	0.0	3.4895833333333335	0.0	0.0	0.0	0.0	0.08333333333333333	0.9375	8.052083333333334	3.4895833333333335	2.71875	0.0	0.0	8.25	0.8541666666666666	3.0	0.3020833333333333	7.892307692307693	0.44642857142857145	0.0	2.3645833333333335	1.3541666666666667	2.0	5.0638297872340425	0.0	6.5625	0.5208333333333334	0.0	0.0	0.0	0.0	0.0	1.4583333333333333	0.0
S211_Ribosomal_S2_5285	96.6	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Pullichristensenella	Pullichristensenella avicola	0.0	0.0	3.668903803131991	0.0	0.0	0.0	6.947521865889213	0.0	0.0	0.0	0.0	0.0	13.904761904761905	16.606606606606608	7.430446194225722	6.939890710382514	2.860182370820669	2.0648769574944073	9.438478747203579	1.9215116279069768	12.49766355140187	2.508417508417508	3.044943820224719	11.149882903981265	0.0	2.865771812080537	3.491279069767442	2.2100313479623823	0.727069351230425	8.957928802588997	12.063897763578275	15.80108991825613	3.6017441860465116	18.013953488372092	5.718100890207715	8.830097087378642	8.728531855955678
S211_Ribosomal_S2_288425	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900066145	0.0	0.0	4.168421052631579	0.8341013824884793	0.0	110.27450980392157	78.5108153078203	51.25	32.292682926829265	37.77867746288799	63.90992647058823	59.88851913477537	43.778675282714055	41.079239302694134	23.812623274161737	44.363503649635035	20.314366998577526	4.897703549060543	39.308411214953274	24.071161048689138	42.45981308411215	25.21963394342762	36.809806835066865	40.41358024691358	48.68037974683544	23.224489795918366	28.269026548672567	3.148529411764706	15.358649789029537	16.009419152276294	17.77737881508079	12.47936507936508	5.963289280469898	44.442465753424656	52.58712715855573	27.522304832713754	2.661290322580645
S211_Ribosomal_S2_5804	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	0.0	0.0	0.0	0.0	0.0	0.0	259.632538569425	92.13854595336076	165.0527950310559	48.225589225589225	37.907514450867055	262.8511904761905	124.40688575899844	136.86410635155096	126.23391812865498	152.50555555555556	49.361370716510905	17.79111842105263	162.75083056478405	106.04787234042553	10.403682719546742	6.56581532416503	203.5989010989011	173.17009602194787	16.911347517730498	202.3562610229277	102.92295081967212	6.997995991983968	6.622820919175911	195.49019607843138	24.984848484848484	64.63786008230453	56.73593073593074	17.66616766467066	14.280265339966833	58.09136212624585	19.019685039370078
S211_Ribosomal_S2_95925	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E bromii_B	0.0	0.0	0.0	24.245398773006134	68.433506044905	0.0	258.29322268326416	0.0	0.0	0.0	12.647163120567376	0.0	103.75546719681908	104.84628099173554	55.2524682651622	117.01346153846154	17.161473087818695	3.1168	16.73121387283237	11.55735056542811	67.41615853658537	29.352697095435683	0.0	0.0	218.0806223479491	637.1282442748092	413.5911330049261	20.501742160278745	0.0	18.360995850622405	11.742222222222223	0.0	0.0	1135.7798742138364	911.6017699115044	498.8136142625608	114.62020905923345
S211_Ribosomal_S2_22199	100.0	Bacteria	Bacillota_A	Clostridia	None	None	None	None	0.0	0.0	1.462962962962963	1.25	0.0	71.25510204081633	59.19387755102041	42.03061224489796	16.57894736842105	4.666666666666667	30.53271028037383	29.6734693877551	26.288888888888888	8.95	11.492537313432836	10.481481481481481	7.2125	4.413461538461538	8.470588235294118	14.551020408163266	38.082352941176474	12.415384615384616	35.97959183673469	22.783333333333335	25.044444444444444	18.642857142857142	14.29126213592233	2.6853932584269664	6.106060606060606	13.222222222222221	6.0092592592592595	4.444444444444445	1.9074074074074074	30.850574712643677	24.28	20.64814814814815	4.851851851851852
S211_Ribosomal_S2_155836	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	None	0.0	0.0	10.185950413223141	0.0	0.0	165.69620253164558	0.0	0.0	0.0	0.0	0.0	0.0	42.18115942028985	27.693181818181817	45.7907949790795	38.23863636363637	39.2620320855615	14.598326359832637	49.425	45.30859375	28.233333333333334	25.68859649122807	34.951219512195124	19.786324786324787	27.802867383512545	10.18007662835249	13.762114537444933	13.108108108108109	3.7204301075268815	11.621818181818181	10.198198198198199	3.218884120171674	8.82078853046595	25.9375	29.446351931330472	21.985347985347985	14.539170506912443
S211_Ribosomal_S2_457918	97.2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp003525905	0.0	0.0	0.0	0.8547945205479452	0.0	0.0	3.9397260273972603	0.0	1.0342465753424657	1.7191780821917808	0.0	0.0	0.0	1.4053030303030303	0.5105633802816901	0.7657342657342657	2.8784119106699753	0.0	2.4809384164222874	3.4474885844748857	9.299086757990867	0.3413793103448276	9.836538461538462	12.564935064935066	0.0	0.0	22.442006269592476	3.9614147909967845	2.191549295774648	1.2555555555555555	45.03196347031963	17.03553299492386	7.039800995024875	9.72987012987013	5.420091324200913	5.511415525114155	1.9695945945945945
S211_Ribosomal_S2_67263	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus massiliensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3341346153846154	0.8835904628330996	8.287519747235388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S211_Ribosomal_S2_434880	94.3	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CALXCQ01	CALXCQ01 sp944386835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0383141762452106	0.3333333333333333	0.0	0.0	3.206896551724138	0.0	2.7547892720306515	0.5363984674329502	0.0	0.02681992337164751	0.9233716475095786	0.0	1.950191570881226	0.0	539.8161764705883	8.682758620689656	0.0	3.5870445344129553	9.782222222222222	5.111111111111111	1.9923371647509578	0.0	0.0	2.942528735632184	1.6704980842911878
S211_Ribosomal_S2_156866	100.0	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	0.0	0.0	0.0	12.025798525798526	2.338582677165354	627.52125	14.9472	247.3287153652393	26.797554347826086	66.97564102564102	0.7624242424242424	158.98494983277592	3.2133838383838382	3.0037105751391464	1.9450704225352113	2.2477064220183487	30.915773353751913	18.11823899371069	1.9456066945606694	2.9515151515151516	0.0	0.0	0.9593023255813954	0.9131614654002713	4.006060606060606	463.51915455746365	96.91081081081082	4.267878787878788	2.2542735042735043	2.2057245080500896	0.8375757575757575	0.8412121212121212	0.0	0.7757575757575758	0.0	0.0	0.4690909090909091
S211_Ribosomal_S2_163524	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum butyriciproducens	0.0	0.0	84.17142857142858	23.19283746556474	8.689320388349515	0.0	81.58550185873607	90.18573797678275	50.413953488372094	23.722532588454378	51.393468118195955	62.18032786885246	29.73421926910299	25.59623430962343	2.6942148760330578	1.9577205882352942	23.98981324278438	7.093558282208589	27.527977044476327	18.58307210031348	41.01381692573403	29.528864059590315	58.37091988130564	46.104874446085674	12.488151658767773	11.59479015918958	23.146252285191956	56.09615384615385	51.59298780487805	62.77164179104478	35.22457627118644	33.27230769230769	40.43648208469055	30.524193548387096	28.393419170243206	9.489291598023064	10.393767705382436
S211_Ribosomal_S2_158917	96.1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp000765235	0.0	0.0	12.655172413793103	84.34615384615384	29.311666666666667	0.0	3.6483050847457625	2.7582089552238807	77.14948453608247	76.88309352517986	2.225108225108225	48.49180327868852	17.691419141914192	26.12087912087912	3.40398293029872	9.565289256198348	17.927966101694917	6.4523809523809526	18.687394957983194	12.390196078431373	56.4365671641791	46.49912739965096	55.63883847549909	34.62410071942446	100.30931458699473	17.566188197767143	88.15337423312883	100.48283261802575	9.91459074733096	23.685714285714287	174.76501766784452	30.153954802259886	28.779053084648492	88.17957746478874	82.35548172757476	84.13274336283186	32.07729468599034
S211_Ribosomal_S2_211655	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Egerieenecus	Egerieenecus sp900553315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.378378378378378	2.3272251308900525	2.0634920634920637	6.413005272407733	4.75152749490835	0.33398821218074654	3.9135338345864663	4.7975460122699385	4.690021231422505	2.626398210290828	1.724907063197026	3.8658777120315584	3.0201680672268907	8.85474006116208	9.65576923076923	0.0	0.0	0.0	9.516877637130802	9.507621951219512	2.672566371681416	4.267822736030829	2.461100569259962	5.974926253687316	1.4525939177101967
S211_Ribosomal_S2_30921	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Oliverpabstia	Oliverpabstia sp000432335	0.0	0.0	13.815384615384616	6.455696202531645	8.722222222222221	88.45263157894736	45.41525423728814	66.64734299516908	17.79904306220096	54.21134020618557	17.603864734299517	106.42441860465117	152.84057971014494	129.28877005347593	107.7	80.44776119402985	28.08016877637131	10.488636363636363	151.47093023255815	67.66129032258064	52.257383966244724	45.91139240506329	75.09803921568627	49.371980676328505	5.063291139240507	11.314917127071823	23.349514563106798	8.601731601731602	73.21153846153847	25.85377358490566	6.209302325581396	23.416309012875537	1.8059071729957805	79.22905027932961	62.97549019607843	26.60759493670886	11.17989417989418
S211_Ribosomal_S2_202958	100.0	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister invisus	0.0	0.0	0.0	0.0	0.0	63.833574529667146	295.6254355400697	38.603896103896105	24.42135642135642	14.699551569506726	13.237017310252996	115.24473257698541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.9747899159664	361.1567944250871	498.9855072463768	0.0	6.9378306878306875	9.84920634920635	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S211_Ribosomal_S2_361167	98.3	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.984375	4.614583333333333	0.0	0.0	2.9342105263157894	5.169014084507042	0.0	3.109375	0.0	0.10101010101010101	7.213541666666667	0.0	0.0	0.0	1.6458333333333333	3.0260416666666665	3.299363057324841	0.0	0.0	1.7012987012987013	2.1875
S211_Ribosomal_S2_249553	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	0.0	0.0	1.6933962264150944	7.139344262295082	6.519392917369308	0.0	5.7478991596638656	226.57068062827224	31.310747663551403	42.22845691382766	39.78651685393258	103.9557894736842	68.07977736549165	50.26398601398601	133.26838966202783	98.05466970387243	29.79861111111111	11.242424242424242	72.3047619047619	41.59519408502773	36.92307692307692	10.6625	41.76086956521739	51.41439688715953	14.420731707317072	16.794444444444444	21.070643642072213	6.605363984674329	28.340073529411764	31.49921996879875	8.354297693920335	9.652647975077882	4.064272211720227	23.717348927875243	31.968627450980392	13.923676012461058	2.5811623246492985
S211_Ribosomal_S2_44761	98.5	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_Q	Clostridium_Q fessum	0.0	0.0	12.407692307692308	4.478672985781991	8.987804878048781	10.695020746887966	0.4699140401146132	11.853515625	13.856382978723405	15.556537102473499	2.868878357030016	14.121681415929203	3.8219461697722568	2.3209302325581396	49.57699443413729	49.840823970037455	11.517857142857142	7.322091062394604	14.002092050209205	4.233807266982622	4.064770932069511	0.7591743119266054	7.157635467980295	4.1551155115511555	2.6818181818181817	1.3294117647058823	24.970017636684304	7.4931237721021615	8.458426966292135	44.066518847006655	14.352459016393443	15.662576687116564	9.35195530726257	2.3854660347551344	2.1264367816091956	3.2954186413902056	5.910041841004184
S211_Ribosomal_S2_422113	98.9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	0.0	0.0	0.0	43.92823712948518	18.842748091603053	1.5677603423680457	139.17705382436262	36.987972508591064	178.01351351351352	88.19003931847969	24.676190476190477	85.48681055155875	24.874545454545455	14.381428571428572	0.9371657754010695	9.791666666666666	33.673202614379086	9.065625	1.5800492610837438	0.5416666666666666	41.22372372372372	31.38064516129032	25.968905472636816	21.367156208277702	26.222410865874362	5.652229299363057	37.026666666666664	9.07741935483871	3.6645326504481432	9.234828496042216	10.142194744976816	6.804909560723514	2.164874551971326	17.344585091420534	10.847887323943661	14.726726726726726	3.8136054421768706
S211_Ribosomal_S2_140519	99.1	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615	None	0.0	0.0	16.210290827740494	0.0	0.0	0.0	41.029082774049215	73.90273556231003	24.369127516778523	36.18568232662192	21.21476510067114	118.74226804123711	23.389880952380953	14.579418344519016	26.75438596491228	2.877742946708464	2.5492957746478875	8.371702637889689	2.73046875	0.0	31.751677852348994	9.924932975871315	43.34426229508197	21.1974358974359	19.207357859531772	0.0	2.7667638483965016	0.8603896103896104	13.134228187919463	17.802588996763753	18.834451901565995	10.655480984340045	0.941834451901566	0.0	0.0	0.0	0.0
S211_Ribosomal_S2_280822	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp900545585	0.0	0.0	0.0	8.37084398976982	10.47340425531915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7039106145251397	8.90249433106576	3.668711656441718	1.310657596371882	9.52112676056338	5.505668934240362	4.951724137931034	8.132564841498558	1.1	3.1951219512195124	43.726027397260275	35.95354523227384	15.365	2.623582766439909	14.924870466321243	9.71393643031785	1.3696145124716552	0.47845804988662133	151.19230769230768	15.370689655172415	30.292161520190025	20.617977528089888	23.743405275779377	8.256756756756756	2.764172335600907
S211_Ribosomal_S2_397051	96.6	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	None	0.0	0.0	1.2339285714285715	27.92823712948518	13.986225895316805	0.0	1.1623762376237623	0.7194244604316546	4.409345794392523	3.75	0.0	1.8432989690721648	4.099173553719008	2.608272506082725	1.3443526170798898	1.4893617021276595	11.09433962264151	3.8089500860585197	1.1962616822429906	0.6566037735849056	5.691449814126394	9.442687747035572	5.314779270633397	6.435100548446069	45.42533081285444	6.9229024943310655	81.19972451790633	20.660642570281123	0.0	7.565868263473054	90.87630662020906	16.546409807355516	18.941860465116278	14.900763358778626	13.703636363636363	17.55212355212355	15.177040110650069
S211_Ribosomal_S2_297724	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	0.0	0.0	16.77731673582296	19.82210708117444	1.4697754749568221	370.51103565365025	69.78551532033426	96.11894882434302	24.244615384615386	108.28929068150208	10.874432677760968	222.96374622356495	99.91705069124424	94.36850393700787	17.658783783783782	26.977663230240548	32.79449838187702	4.4236706689536875	23.886986301369863	26.838111298482293	39.247344461305005	15.952238805970149	52.963025210084034	46.62049062049062	26.632653061224488	103.66885245901639	109.49308755760369	6.15076071922545	110.21283255086072	204.4062992125984	15.123249299719888	20.057199211045365	5.942275042444821	55.70385395537525	47.46233382570163	70.54103343465046	7.848275862068966
S211_Ribosomal_S2_285962	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-115	CAG-115 sp003531585	0.0	0.0	6.834215167548501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44886363636363635	0.0	0.0	23.912871287128713	10.627368421052632	0.0	0.0	39.68581687612208	27.762312633832977	0.0	0.0	0.0	2.6414141414141414	8.45	0.0	0.0	0.0	0.0	0.6451612903225806	13.820512820512821	0.0	0.0	16.428256070640177	5.958646616541353
S211_Ribosomal_S2_227084	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	None	None	0.0	0.0	80.51724137931035	77.73170731707317	158.38524590163934	11.575757575757576	32.60606060606061	379.2621951219512	188.2	174.13939393939393	79.57317073170732	243.82926829268294	137.02424242424243	174.74305555555554	64.94285714285714	63.234482758620686	151.13793103448276	41.68571428571428	218.8121212121212	192.18620689655174	380.18518518518516	197.9111111111111	230.92567567567568	171.4181818181818	95.12727272727273	52.63492063492063	40.25454545454546	58.45679012345679	110.08484848484848	107.48484848484848	135.19858156028369	45.18181818181818	10.7734375	115.26666666666667	100.40243902439025	71.5126050420168	71.05504587155963
S211_Ribosomal_S2_271116	97.2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	None	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.178807947019868	2.723809523809524	3.3098591549295775	0.0	4.582159624413146	1.5586854460093897	1.9428571428571428	0.0	8.707792207792208	0.0	0.0	0.0	0.0	0.0	24.610328638497652	7.325757575757576	0.971830985915493	0.0	22.624413145539908	10.492957746478874	0.0	4.352112676056338	2.6901408450704225	2.3427230046948355	0.0
S211_Ribosomal_S2_362254	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	None	0.0	0.0	8.220367278797996	8.935792349726777	5.495440729483283	477.9842022116904	13.880989180834622	55.8158379373849	8.958498023715414	49.54356846473029	19.98926380368098	85.51966292134831	138.76747967479676	124.69601328903654	59.672881355932205	72.53536754507628	29.990922844175493	10.637978142076502	117.68442622950819	82.0726429675425	72.64005602240897	34.4070945945946	97.4661921708185	99.97326203208556	28.086805555555557	67.56948640483384	71.90593342981187	13.486614173228347	88.90322580645162	88.09612141652615	17.221311475409838	23.35810810810811	5.152823920265781	75.65523156089193	50.55464480874317	64.34585289514867	7.919839679358717
S211_Ribosomal_S2_125203	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None	0.0	0.0	9.078720787207873	76.86650774731824	35.66172106824926	0.0	327.8170731707317	289.1578947368421	238.4559068219634	216.045871559633	23.117460317460317	210.33886583679114	15.806818181818182	18.97181008902077	2.4808306709265175	15.82409972299169	3.696107784431138	1.1057971014492753	3.6735294117647057	0.0	76.33214285714286	36.91904761904762	36.95921450151057	19.20110957004161	44.376357056694815	18.49537648612946	65.4780701754386	24.15739484396201	52.370165745856355	82.16	22.593851132686083	3.6476190476190475	0.0	14.663157894736843	6.995334370139969	37.28	7.270700636942675
S211_Ribosomal_S2_62743	100.0	Bacteria	Bacillota_A	Clostridia	UBA1381	UBA1381	CAG-41	CAG-41 sp900066215	0.0	0.0	7.973760932944606	3.5157593123209168	5.800613496932515	0.0	17.585987261146496	46.482638888888886	18.823529411764707	0.0	2.706382978723404	190.0952380952381	7.661064425770308	7.787692307692308	19.061624649859944	22.13677811550152	1.7447447447447448	0.0	10.38655462184874	4.238235294117647	12.854341736694678	1.1092436974789917	15.251121076233185	9.585915492957746	14.726760563380282	7.2669172932330826	19.390625	0.0	8.053221288515406	1.435	3.4177631578947367	2.9131652661064424	0.0	12.15126050420168	3.6872427983539096	11.742296918767506	0.0
S211_Ribosomal_S2_369944	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Limivivens	Limivivens sp900543575	0.0	0.0	1.891679748822606	15.110204081632654	11.56140350877193	4.795221843003413	1.635752688172043	10.457478005865102	3.007181328545781	9.645299145299145	2.937226277372263	8.832520325203252	38.59855072463768	41.92038834951456	21.152173913043477	20.266129032258064	2.5591397849462365	4.423387096774194	14.07667731629393	12.021848739495798	26.876190476190477	17.491830065359476	11.913373860182372	11.601236476043276	14.286384976525822	6.383823529411765	13.588709677419354	4.385692068429238	11.793729372937294	23.25538020086083	5.852150537634409	18.493333333333332	1.6236559139784945	10.526315789473685	14.827476038338657	5.0192	2.0854166666666667
S211_Ribosomal_S2_422170	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Choladousia	Choladousia sp902363665	0.0	0.0	2.4166666666666665	2.0188172043010755	3.8447552447552447	1.211021505376344	12.058712121212121	7.682442748091603	4.14265335235378	4.925531914893617	3.3954545454545455	3.1397670549084857	23.094086021505376	29.081272084805654	15.191369606003752	22.496610169491525	9.520440251572326	2.973856209150327	12.709531013615734	12.563186813186814	25.19402985074627	7.506692160611855	13.09190031152648	14.921370967741936	10.029345372460497	14.625	15.110929853181077	2.379032258064516	1.832	7.261382799325464	14.11892797319933	6.207885304659499	1.8591352859135286	6.725321888412017	5.579298831385643	6.3726235741444865	2.0658602150537635
S211_Ribosomal_S2_370972	100.0	Bacteria	None	None	None	None	None	None	0.0	0.0	1.171875	8.294117647058824	44.749063670411985	85.58396946564885	54.955729166666664	67.78367346938775	14.14228187919463	99.95301027900148	6.87719298245614	57.03619302949062	330.98039215686276	357.2911392405063	751.3704918032787	534.8070422535211	73.45611285266457	24.224108658743635	118.07692307692308	77.91666666666667	262.3917112299465	131.7369826435247	656.6349206349206	554.2098138747884	33.925170068027214	56.61538461538461	34.928969359331475	3.8359941944847606	83.17863105175292	18.423131170662906	0.19140625	0.0	0.0	2.89	0.0	1.309593023255814	0.0
S211_Ribosomal_S2_382237	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	None	0.0	0.0	37.57692307692308	120.33689839572193	52.7752808988764	5.298136645962733	153.52105263157895	89.65543071161049	194.53917050691246	223.52564102564102	35.89351851851852	77.78698224852072	210.87596899224806	224.73517786561266	85.28108108108108	127.9746192893401	90.66336633663366	28.949152542372882	196.08032128514057	93.79545454545455	140.04119850187266	81.09009009009009	75.31799163179916	63.9375	260.6309523809524	66.3695652173913	157.0	141.10919540229884	76.66412213740458	150.2808988764045	77.65841584158416	42.5792349726776	29.581196581196583	50.13526570048309	28.802325581395348	53.839572192513366	34.446236559139784
S211_Ribosomal_S2_432927	99.6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola faecicola	0.0	0.0	0.0	10.710264900662251	5.45083932853717	0.22302158273381295	1.9916247906197655	4.425659472422062	0.5634095634095634	1.252371916508539	4.195443645083933	2.4439178515007898	22.04983922829582	27.202770780856422	0.0	11.084541062801932	0.47985347985347987	0.7889688249400479	0.0	0.0	17.557746478873238	6.699861687413555	9.344696969696969	3.2723342939481266	19.89865871833085	1.9412470023980815	7.238609112709832	4.526112185686654	29.748603351955307	41.02357836338419	0.41127098321342925	0.0	0.0	0.7	6.191846522781774	4.142384105960265	1.353717026378897
S211_Ribosomal_S2_215329	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	None	0.0	0.0	46.13058419243986	186.67678958785248	130.8745704467354	0.9846938775510204	450.55153203342616	60.33178654292343	158.4773519163763	185.16146788990827	22.536016949152543	129.57051282051282	112.48330404217926	108.61340206185567	97.64038461538462	106.5105633802817	113.75352112676056	47.40786240786241	135.72289156626505	99.41896551724138	111.03159851301115	88.3443579766537	72.02061855670104	46.441351888667995	72.95381526104417	9.627147766323024	110.99599198396794	94.29725085910653	73.19759450171821	128.94664031620553	118.5483193277311	42.24914089347079	46.76975945017182	53.554982817869416	53.802405498281786	54.56678700361011	47.7680412371134
S211_Ribosomal_S2_128293	99.6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A pullistercoris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34988179669030733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.578328981723237	8.798518518518518	14.238227146814404	4.544072948328267	8.929496402877698	3.8607142857142858	4.5458015267175576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S211_Ribosomal_S2_311590	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	None	0.0	0.0	0.0	0.0	0.0	0.0	2.7790697674418605	0.0	0.0	0.0	0.0	0.0	0.0	0.7401960784313726	0.0	0.0	0.0	0.0	0.0	0.0	1.9813829787234043	0.0	27.127450980392158	4.620817843866171	0.0	0.0	25.502824858757062	1.3043478260869565	0.0	0.0	32.01114206128134	6.4681372549019605	1.062857142857143	5.022222222222222	0.0	1.4362745098039216	0.0
S211_Ribosomal_S2_441658	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena	0.0	0.0	31.308777429467085	16.48714069591528	19.493224932249323	0.16531165311653118	65.1322188449848	275.24080267558526	51.65990639625585	67.03488372093024	66.24872231686541	123.62880886426593	264.321044546851	223.6306179775281	241.32183908045977	230.25655430711612	109.73482428115015	26.440594059405942	150.156462585034	100.75748502994011	165.677471636953	71.59752747252747	319.1224832214765	212.3249607535322	62.94758620689655	40.28675400291121	120.01864406779661	18.51654676258993	189.12116564417178	149.63666666666666	26.45793103448276	67.33232169954476	11.399153737658674	142.9400299850075	129.29103448275862	114.53355704697987	23.703821656050955
S211_Ribosomal_S2_282427	100.0	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	None	None	0.0	0.0	0.9045521292217328	4.968333333333334	0.0	63.3452188006483	0.7230215827338129	28.477905073649755	0.7927007299270074	14.742198100407055	5.497964721845319	22.54226475279107	13.464856230031948	24.857142857142858	9.64349376114082	10.890130353817504	1.5013736263736264	0.0	3.9859154929577465	1.3154172560113153	2.26378896882494	1.764988009592326	1.7197106690777577	3.6127098321342928	4.405821917808219	5.901408450704225	2.493150684931507	1.013189448441247	2.771144278606965	5.67621776504298	3.4268585131894485	0.0	0.0	7.771956856702619	6.833887043189368	6.4777448071216615	1.646282973621103
S211_Ribosomal_S2_412988	100.0	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	None	None	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.474074074074075	20.54237288135593	1.0	2.772727272727273	0.8148148148148148	2.9407407407407407	6.933333333333334	2.9185185185185185	12.856060606060606	2.8814814814814813	1.511111111111111	5.42962962962963	4.709677419354839	2.785185185185185	19.747663551401867	0.0	0.0	2.6444444444444444	8.933333333333334	8.362962962962962	1.0	5.029629629629629	19.22962962962963	4.533333333333333	0.0
